id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,country_name,iso_country,region_name,iso_region,local_region,municipality,scheduled_service,gps_code,iata_code,local_code,home_link,wikipedia_link,keywords,score,last_updated
46285,IN-0019,heliport,Dinjan Air Force Station,27.544.598,95.238.011,376,AS,India,IN,Assam,IN-AS,AS,Muluk Gaon,0,,,,,https://en.wikipedia.org/wiki/Dinjan_Airfield,,0,2022-09-15T21:39:07+00:00
46376,IN-0021,heliport,Shikra Naval Helibase,18.913.345.681.200.000,728.292.113.543,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,,0,2010-04-25T19:13:14+00:00
46569,IN-0046,heliport,Butcher Island Helipad,189.623,729.030.833.333,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,,0,2010-12-29T19:17:21+00:00
46570,IN-0047,heliport,Mahalaxmi Race Course Helipad,189.820.333.333,728.215.666.667,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,Bombay,0,2010-12-29T19:16:23+00:00
46571,IN-0048,heliport,Rajbhavan Helipad,1.894.265,72.794.017,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,,0,2021-03-08T16:38:30+00:00
341812,IN-0226,heliport,Mumbai University Heliport,19.066.998,72.856.918,,AS,India,IN,Maharashtra,IN-MM,MM,Mumbai,0,,,,,,,0,2021-03-08T16:41:01+00:00
46564,IN-0041,heliport,HQ Eastern Air Command Helipad,25.538.183.333.299.900,9.182.655,,AS,India,IN,Meghalaya,IN-ML,ML,Myliem,0,,,,,,,0,2010-12-29T19:10:56+00:00
340145,IN-0144,heliport,Nagapattinam Heliport,1.078.938,7.983.942,,AS,India,IN,Tamil Nadu,IN-TN,TN,Nagapattinam,0,,,,,,,0,2021-01-25T19:56:17+00:00
341805,IN-0219,heliport,United Phosphorus Helipad,20.337.466,72.899.429,,AS,India,IN,Gujarat,IN-GJ,GJ,Nahuli,0,,,,,,,0,2021-03-08T16:31:53+00:00
356118,IN-0332,heliport,Nako Heliport,318.861,7.862.787,11826,AS,India,IN,Himachal Pradesh,IN-HP,HP,Nako,0,,,,,,,0,2022-08-10T15:01:58+00:00
429851,IN-0357,heliport,Nalung Heliport,27.803.726,95.999.887,,AS,India,IN,Arunachal Pradesh,IN-AR,AR,Nalung,0,,,,,,,0,2022-09-15T16:50:33+00:00
429849,IN-0355,heliport,Nampong Heliport,27.300.864,96.112.883,,AS,India,IN,Arunachal Pradesh,IN-AR,AR,Nampong,0,,,,,,,0,2022-09-15T16:49:21+00:00
429842,IN-0354,heliport,Namsai Heliport,27.676.474,95.853.884,,AS,India,IN,Arunachal Pradesh,IN-AR,AR,Namsai,0,,,,,,,0,2022-09-15T14:18:33+00:00
347145,IN-0294,heliport,Chowra Island Heliport,846.046,9.304.432,20,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T16:52:34+00:00
347146,IN-0295,heliport,Tarasa Dwip Island Heliport,830.196,931.247,60,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T16:53:54+00:00
347147,IN-0296,heliport,Kamorta Heliport,803.703,9.354.899,20,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T16:59:49+00:00
347148,IN-0297,heliport,Goaltekery Heliport,806.716,9.354.712,154,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T16:59:22+00:00
347149,IN-0298,heliport,Champin Heliport,802.424,9.354.499,3,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T17:02:42+00:00
347150,IN-0299,heliport,Katchal Heliport,799.756,9.337.938,125,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Nancowry,0,,,,,,,0,2021-08-20T17:03:56+00:00
340007,IN-0109,heliport,Naraj Heliport,2.048.082,8.577.965,,AS,India,IN,Odisha,IN-OR,OR,Narajmarthapur,0,,,,,,,0,2021-01-21T17:39:13+00:00
341915,IN-0259,heliport,BKT Heliport,17.971.592,73.043.761,,AS,India,IN,Maharashtra,IN-MM,MM,Narayannagar,0,,,,,,,0,2021-03-09T13:17:51+00:00
555870,IN-0378,heliport,Gandhinagar Heliport,19.965.882,73.809.096,,AS,India,IN,Maharashtra,IN-MM,MM,Nashik,0,,,,,,,0,2024-11-03T13:41:15+00:00
555871,IN-0379,heliport,Gandhinagar Heliport,19.965.882,73.809.096,,AS,India,IN,Maharashtra,IN-MM,MM,Nashik,0,,,,,,,0,2024-11-03T13:41:18+00:00
341810,IN-0224,heliport,Reliance Corporate Park Heliport,19.130.282,73.011.801,,AS,India,IN,Maharashtra,IN-MM,MM,Navi Mumbai,0,,,,,,,0,2021-03-08T16:39:39+00:00
341811,IN-0225,heliport,Reliance Corporate Park North Heliport,19.132.914,7.301.128,,AS,India,IN,Maharashtra,IN-MM,MM,Navi Mumbai,0,,,,,,,0,2021-03-08T16:40:22+00:00
46560,IN-0037,heliport,Namchi Helipad,27.156.733,88.322.067,,AS,India,IN,Sikkim,IN-SK,SK,Nayabazar,0,,,,,,Assangthang Helipad,0,2021-02-01T17:26:03+00:00
340131,IN-0130,heliport,Krishnapatnam North Heliport,1.427.386,8.009.823,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Nellore,0,,,,,,,0,2021-01-25T19:18:55+00:00
340132,IN-0131,heliport,Narayana Medical College Heliport,1.443.095,8.001.121,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Nellore,0,,,,,,,0,2021-01-25T19:20:04+00:00
350880,IN-0305,heliport,Nimmoo Heliport,3.419.983,7.731.903,10253,AS,India,IN,Ladakh,IN-LA,LA,Nimmoo,0,,,,,,,0,2022-09-19T14:21:10+00:00
341973,IN-0262,heliport,Devaswam Board Pampa College Helipad,9.3235,765.354,16,AS,India,IN,Kerala,IN-KL,KL,Nirmalapuram,0,,,,,,,0,2021-03-09T23:31:38+00:00
342196,IN-0278,heliport,Nyoma Heliport,33.193,786.417,13594,AS,India,IN,Ladakh,IN-LA,LA,Nyoma,0,,,,,,,0,2022-09-19T14:17:40+00:00
340134,IN-0133,heliport,ABM Junior College Heliport,1.549.844,8.005.503,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Ongole,0,,,,,,,0,2021-01-25T19:27:25+00:00
340135,IN-0134,heliport,Ongole Police Training College Heliport,1.551.774,8.002.776,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Ongole,0,,,,,,,0,2021-01-25T19:25:51+00:00
341984,IN-0273,heliport,Prakrithisakthi Helipad,9.5293,769.786,2726,AS,India,IN,Kerala,IN-KL,KL,Panchalimedu,0,,,,,,,0,2021-03-09T23:57:51+00:00
429837,IN-0351,heliport,Pangin Heliport,2.820.879,9.500.239,,AS,India,IN,Arunachal Pradesh,IN-AR,AR,Pangin,0,,,,,,,0,2022-09-15T11:12:31+00:00
429852,IN-0358,heliport,Parsuram Kund Heliport,2.788.058,9.635.382,,AS,India,IN,Arunachal Pradesh,IN-AR,AR,Parsuram Kund,0,,,,,,,0,2022-09-15T16:54:52+00:00
339986,IN-0103,heliport,Parva Helipad,2.208.627,9.264.987,,AS,India,IN,Mizoram,IN-MZ,MZ,Parva II,0,,,,,,,0,2021-01-21T17:12:14+00:00
341769,IN-0207,heliport,Paschim Jalefa Heliport,23.026.273,91.706.276,,AS,India,IN,Tripura,IN-TR,TR,Paschim Jalefa,0,,,,,,,0,2021-03-08T12:45:53+00:00
341974,IN-0263,heliport,Manjinikkara Helipad,9.2481,767.469,55,AS,India,IN,Kerala,IN-KL,KL,Pathanamthitta,0,,,,,,,0,2021-03-09T23:32:34+00:00
341983,IN-0272,heliport,Chipsan-Orange Hills Heliport,9.6348,771.308,3754,AS,India,IN,Kerala,IN-KL,KL,Pathumury,0,,,,,,,0,2021-03-09T23:56:35+00:00
46563,IN-0040,heliport,Pedong Helipad,271.559.333.333,8.861.065,,AS,India,IN,Sikkim,IN-SK,SK,Pedong,0,,,,,,,0,2010-12-29T18:58:01+00:00
46559,IN-0036,heliport,Pelling Helipad,273.005,8.823.085,,AS,India,IN,Sikkim,IN-SK,SK,Pelling City,0,,,,,,,0,2010-12-29T19:01:30+00:00
341978,IN-0267,heliport,Sabarimala Nilakkal Heliport,9.3863,770.102,1270,AS,India,IN,Kerala,IN-KL,KL,Perunad,0,,,,,,,0,2021-03-09T23:55:08+00:00
340004,IN-0104,heliport,Kalyani BSF Helipad,2.302.589,8.887.582,,AS,India,IN,West Bengal,IN-WB,WB,Petrapole,0,,,,,,,0,2021-01-21T17:35:35+00:00
46573,IN-0050,heliport,Phalodi Airfield,271.128.333.333,72.389,,AS,India,IN,Rajasthan,IN-RJ,RJ,Phalodi,0,,,,,,,0,2013-02-19T03:17:06+00:00
518553,IN-0374,closed,RIAF Phaphamau,25.545.166,8.188.199,335,AS,India,IN,Uttar Pradesh,IN-UP,UP,Phaphamau,0,,,,,https://en.wikipedia.org/wiki/Phaphamau,,0,2024-01-06T19:40:04+00:00
356112,IN-0328,heliport,Pooh Heliport,3.175.225,7.857.191,8781,AS,India,IN,Himachal Pradesh,IN-HP,HP,Pooh,0,,,,,,,0,2022-08-10T14:41:31+00:00
347141,IN-0290,heliport,Ross Island Heliport,1.167.722,9.276.022,1,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Port Blair,0,,,,,,,0,2021-08-20T16:31:18+00:00
347142,IN-0291,heliport,Chidiya Tapu Heliport,1.150.879,9.270.187,13,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Port Blair,0,,,,,,,0,2021-08-20T16:34:40+00:00
341901,IN-0254,heliport,Prayagraj Army Helipad,25.486.483,81.850.521,,AS,India,IN,Uttar Pradesh,IN-UP,UP,Prayagraj,0,,,,,,,0,2021-03-09T11:54:02+00:00
340125,IN-0124,heliport,Pondicherry Heliport,11.9631,7.981.498,,AS,India,IN,Pondicherry,IN-PY,PY,Puducherry (Pondicherry),0,,,,,,,0,2021-01-25T19:09:26+00:00
340126,IN-0125,heliport,Pondicherry Harbour Heliport,1.191.806,7.982.697,,AS,India,IN,Pondicherry,IN-PY,PY,Puducherry (Pondicherry),0,,,,,,,0,2021-01-25T19:10:22+00:00
340008,IN-0110,heliport,Puri Heliport,1.981.035,8.584.752,,AS,India,IN,Odisha,IN-OR,OR,Puri,0,,,,,,,0,2021-01-21T17:40:56+00:00
46606,IN-0054,closed,Charra Airfield,233.657.772.896,8.643.673.896.790.000,,AS,India,IN,West Bengal,IN-WB,WB,Purulia,0,,,,,https://en.wikipedia.org/wiki/Charra_Airfield,,0,2010-12-28T13:56:20+00:00
341887,IN-0246,heliport,Pushkar Heliport,26.485.927,74.543.235,,AS,India,IN,Rajasthan,IN-RJ,RJ,Pushkar,0,,,,,,,0,2021-03-09T11:07:59+00:00
340177,IN-0173,heliport,Quitol Heliport,1.513.299,7.396.594,,AS,India,IN,Goa,IN-GA,GA,Quitol,0,,,,,,,0,2021-01-25T21:25:12+00:00
341768,IN-0206,heliport,Udaipur Helipad,2.356.406,91.470.621,,AS,India,IN,Tripura,IN-TR,TR,Radhakishorepur,0,,,,,,,0,2021-03-08T12:45:16+00:00
340150,IN-0148,heliport,Ramanathapuram Heliport,936.241,7.885.934,,AS,India,IN,Tamil Nadu,IN-TN,TN,Ramanathapuram,0,,,,,,,0,2021-01-25T20:12:59+00:00
347138,IN-0287,heliport,Rangat Heliport,1.250.765,9.296.071,20,AS,India,IN,Andaman and Nicobar Islands,IN-AN,AN,Rangat,0,,,,,,,0,2021-08-20T16:28:09+00:00
46609,IN-0057,closed,Rasgovindpur Airstrip,218.050.895.155,870.469.093.323,,AS,India,IN,Odisha,IN-OR,OR,Rasgovindpur,0,,,,,,,0,2010-12-28T14:03:32+00:00
340014,IN-0115,heliport,GMR Institute of Technology Helipad,1.846.648,8.366.081,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Razam,0,,,,,,,0,2021-01-21T17:48:08+00:00
341776,IN-0209,heliport,Rohini Heliport,28.752.659,77.058.718,719,AS,India,IN,Delhi (National Capital Territory),IN-DL,DL,Rohini,0,,,,,,,0,2022-09-20T16:42:21+00:00
429853,IN-0359,heliport,Roing Heliport,2.814.626,9.583.937,,AS,India,IN,Arunachal Pradesh,IN-AR,AR,Roing,0,,,,,,,0,2022-09-15T17:03:05+00:00
429855,IN-0361,heliport,Sivasagar Heliport,2.695.124,9.459.869,,AS,India,IN,Assam,IN-AS,AS,Rudra Sagar,0,,,,,,,0,2022-09-15T17:09:28+00:00
46555,IN-0032,heliport,Saiha Helipad,224.885.833.333,9.298.695,,AS,India,IN,Mizoram,IN-MZ,MZ,Saiha,1,,,,,,,0,2012-08-18T18:08:22+00:00
341842,IN-0240,heliport,Saitual Heliport,23.693.488,92.978.364,,AS,India,IN,Mizoram,IN-MZ,MZ,Saitual,0,,,,,,,0,2021-03-09T09:15:40+00:00
46558,IN-0035,heliport,Sevoke Road Indian Army Heliport,267.744,884.523.166.667,472,AS,India,IN,West Bengal,IN-WB,WB,Salugara,0,,,,,,,0,2010-12-29T19:02:17+00:00
341758,IN-0199,heliport,Sagar Helipad,14.157.544,7.500.186,,AS,India,IN,Karnataka,IN-KA,KA,Sampalli,0,,,,,,,0,2021-03-08T10:58:12+00:00
341799,IN-0213,heliport,Sarkhej-Okaf Heliport,230.023,7.246.914,,AS,India,IN,Gujarat,IN-GJ,GJ,Sarkhej-Okaf,0,,,,,,,0,2021-03-08T16:23:46+00:00
46628,IN-0063,closed,Cholavaram Airstrip,13.210.242,80.152.345,,AS,India,IN,Tamil Nadu,IN-TN,TN,Sembilivaram,0,,,,,,,0,2021-01-25T19:30:59+00:00
46553,IN-0030,heliport,Serchhip Helipad,2.332.875,9.285.606.666.670.000,,AS,India,IN,Mizoram,IN-MZ,MZ,Serchhip,0,,,,,,,0,2010-12-29T17:15:59+00:00
341912,IN-0256,heliport,Shegaon Heliport,20.779.141,76.692.378,,AS,India,IN,Maharashtra,IN-MM,MM,Shegaon,0,,,,,,,0,2021-03-09T12:21:51+00:00
46565,IN-0042,heliport,Shillong Indian Army Helipad,2.554.425,918.817.166.667,,AS,India,IN,Meghalaya,IN-ML,ML,Shillong,0,,,,,,,0,2010-12-29T18:56:49+00:00
306912,IN-0081,heliport,Annadale Helipad,31.111.405,77.157.015,6120,AS,India,IN,Himachal Pradesh,IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:32:01+00:00
356104,IN-0321,heliport,Jhakri SJVN Heliport,314.899,7.770.754,4420,AS,India,IN,Himachal Pradesh,IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:37:47+00:00
356105,IN-0322,heliport,Rampur Bushahr Heliport,3.141.727,7.762.826,4111,AS,India,IN,Himachal Pradesh,IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:37:42+00:00
356106,IN-0323,heliport,Tharu Heliport,313.337,7.755.919,6943,AS,India,IN,Himachal Pradesh,IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:37:32+00:00
356107,IN-0324,heliport,Bithal Heliport,313.534,7.749.121,2874,AS,India,IN,Himachal Pradesh,IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:37:18+00:00
356109,IN-0325,heliport,Kumharsain Heliport,3.133.025,7.744.237,4475,AS,India,IN,Himachal Pradesh,IN-HP,HP,Shimla,0,,,,,,,0,2022-08-10T14:38:33+00:00
340559,IN-0180,heliport,Shoktsen Heliport,27.724.741,91.703.814,,AS,India,IN,Arunachal Pradesh,IN-AR,AR,Shoktsen,0,,,,,,,0,2021-02-03T11:00:41+00:00
341841,IN-0239,heliport,Sialsuk Heliport,23.394.918,92.753.586,,AS,India,IN,Mizoram,IN-MZ,MZ,Sialsuk,0,,,,,,,0,2021-03-09T09:15:04+00:00
341814,IN-0228,heliport,Haveli Grounds Heliport,20.268.076,72.984.833,,AS,India,IN,Dadra and Nagar Haveli and Daman and Diu,IN-DH,DH,Silvassa,0,,,,,,,0,2021-03-08T16:45:21+00:00
340011,IN-0112,heliport,Tata Steel Helipad,1.933.095,8.491.073,,AS,India,IN,Odisha,IN-OR,OR,Sindhigan,0,,,,,,,0,2021-01-21T17:45:15+00:00
341666,IN-0181,heliport,Sito Gunno Helipad,3.002.882,7.436.395,,AS,India,IN,Punjab,IN-PB,PB,Sito Gunno,0,,,,,,,0,2021-03-05T11:30:15+00:00
356115,IN-0330,heliport,Kaurik Heliport,3.209.448,7.867.575,12231,AS,India,IN,Himachal Pradesh,IN-HP,HP,Spiti,0,,,,,,,0,2022-08-10T14:47:24+00:00
340136,IN-0135,heliport,Sri City Heliport,1.357.462,8.003.822,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Sri City,0,,,,,,,0,2021-01-25T19:30:09+00:00
340138,IN-0137,heliport,Sriharikota Heliport,1.367.567,8.019.056,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Sriharikota,0,,,,,,,0,2021-01-25T19:36:12+00:00
340013,IN-0114,heliport,Srikakulam Heliport,1.827.207,8.390.325,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Srikakulam,0,,,,,,,0,2021-01-21T17:47:27+00:00
341845,IN-0243,heliport,Suangpuilawn Heliport,2.394.864,93.032.695,,AS,India,IN,Mizoram,IN-MZ,MZ,Suangpuilawn,0,,,,,,,0,2021-03-09T09:17:33+00:00
340166,IN-0162,heliport,Suheli Par Heliport,1.004.794,7.228.857,,AS,India,IN,Lakshadweep,IN-LD,LD,Suheli Par,0,,,,,,,0,2021-01-25T21:08:51+00:00
340016,IN-0117,heliport,HAL Heliport,187.365,8.283.861,,AS,India,IN,Odisha,IN-OR,OR,Sunabeda,0,,,,,,,0,2021-01-21T17:51:18+00:00
341752,IN-0193,heliport,Sundipenta Helipiort,1.606.663,789.142,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Sundipenta,0,,,,,,,0,2021-03-08T10:45:08+00:00
342199,IN-0281,heliport,Surtok Heliport,33.966.779,78.418.908,13944,AS,India,IN,Ladakh,IN-LA,LA,Surtok,0,,,,,,,0,2022-09-19T14:19:59+00:00
340148,IN-0146,closed,Tadepalligudem Airstrip,1.683.321,8.153.099,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Tadepalligudem,0,,,,,,,0,2021-01-25T20:08:43+00:00
342198,IN-0280,heliport,Tangtse Heliport,3.406.786,7.813.719,12851,AS,India,IN,Ladakh,IN-LA,LA,Tangtse,0,,,,,,,0,2022-09-19T14:20:13+00:00
341755,IN-0196,heliport,NTPC Kudgi Helipad,16.491.748,75.833.551,,AS,India,IN,Karnataka,IN-KA,KA,Telgi,0,,,,,,,0,2021-03-08T10:55:19+00:00
340128,IN-0127,heliport,Tenali Market Heliport,162.431,8.063.092,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Tenali,0,,,,,,,0,2021-01-25T19:14:45+00:00
341777,IN-0210,heliport,Kuttanellur Heliport,10.501.753,76.254.586,,AS,India,IN,Kerala,IN-KL,KL,Thrissur,0,,,,,,,0,2021-03-08T13:44:10+00:00
341889,IN-0248,heliport,Tiloniya Heliport,26.646.926,74.938.877,,AS,India,IN,Rajasthan,IN-RJ,RJ,Tiloniya,0,,,,,,,0,2021-03-09T11:09:38+00:00
341844,IN-0242,heliport,Tuipuibari Heliport,2.371.351,92.327.704,,AS,India,IN,Mizoram,IN-MZ,MZ,Tuipuibari,0,,,,,,,0,2021-03-09T09:17:02+00:00
46561,IN-0038,heliport,Upper Tadong Indian Army Helipad,27.306.716.666.699.900,8.859.965,,AS,India,IN,Sikkim,IN-SK,SK,Upper Tadong,0,,,,,,,0,2010-12-29T18:59:38+00:00
356027,IN-0320,heliport,Upshi Heliport,3.382.395,7.782.194,11187,AS,India,IN,Ladakh,IN-LA,LA,Upshi,0,,,,,,,0,2022-09-19T14:20:28+00:00
341808,IN-0222,heliport,MAA Foundation Helipad,20.403.102,72.904.262,,AS,India,IN,Gujarat,IN-GJ,GJ,Vapi,0,,,,,,,0,2021-03-08T16:34:27+00:00
340152,IN-0150,heliport,Varkala Helipad,873.564,7.670.461,,AS,India,IN,Kerala,IN-KL,KL,Varkala,0,,,,,,,0,2021-01-25T20:20:43+00:00
46287,IN-0020,closed,Ulundurpet Airstrip,11.688.549,79.321.375,,AS,India,IN,Tamil Nadu,IN-TN,TN,Villupuram,0,,,,,,,0,2021-01-25T19:57:12+00:00
340015,IN-0116,heliport,Suvarnakuteer Phase II Helipad,1.789.855,8.326.756,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Visakhapatnam,0,,,,,,,0,2021-01-21T17:49:52+00:00
340017,IN-0118,heliport,Rushikonda Beach Heliport,1.777.966,8.338.549,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Visakhapatnam,0,,,,,,,0,2021-01-21T17:52:11+00:00
340018,IN-0119,heliport,Oxygen Towers Helipad,1.773.999,8.331.414,,AS,India,IN,Andhra Pradesh,IN-AP,AP,Visakhapatnam,0,,,,,,,0,2021-01-21T17:52:56+00:00
341820,IN-0233,heliport,MIRC Heliport,1.905.024,74.767.188,,AS,India,IN,Maharashtra,IN-MM,MM,Wakodi,0,,,,,,,0,2021-03-08T16:56:16+00:00
340124,IN-0123,heliport,Yanam Heliport,167.261,8.220.674,,AS,India,IN,Pondicherry,IN-PY,PY,Yanam,0,,,,,,,0,2021-01-25T19:07:51+00:00
429834,IN-0348,heliport,Yingkiong Heliport,286.393,950.196,,AS,India,IN,Arunachal Pradesh,IN-AR,AR,Yingkiong,0,,,,,,Siang Heliport,0,2022-09-15T11:07:17+00:00
